condition_id,metric_id,value,reason,gene_count
CNOT3+ctrl,trishift_pearson_delta,0.23482825782240471,,20
CNOT3+ctrl,systema_pearson,-0.43008670174110797,,20
COPB1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
COPB1+ctrl,trishift_pearson_delta,-0.18821794544028547,,20
COPB1+ctrl,systema_pearson,-0.91423521510995664,,20
COPS5+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
COPS5+ctrl,trishift_pearson_delta,0.019128282775938754,,20
COPS5+ctrl,systema_pearson,0.053779730138641679,,20
COPS6+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
COPS6+ctrl,trishift_pearson_delta,0.46004263703042092,,20
COPS6+ctrl,systema_pearson,-0.029086748669971015,,20
CTNNBL1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
CTNNBL1+ctrl,trishift_pearson_delta,0.32710871321677815,,20
CTNNBL1+ctrl,systema_pearson,-0.12431913291852349,,20
CXXC1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
CXXC1+ctrl,trishift_pearson_delta,-0.021358887262167538,,20
CXXC1+ctrl,systema_pearson,0.092301205763968955,,20
DDOST+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDOST+ctrl,trishift_pearson_delta,-0.51429287581381011,,20
DDOST+ctrl,systema_pearson,0.70465463869409495,,20
DDX10+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX10+ctrl,trishift_pearson_delta,-0.42108719944570711,,20
DDX10+ctrl,systema_pearson,-0.14389642365036281,,20
DDX21+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX21+ctrl,trishift_pearson_delta,-0.06007411061325782,,19
DDX21+ctrl,systema_pearson,-0.43239834949733214,,19
DDX41+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX41+ctrl,trishift_pearson_delta,-0.53149249642922314,,20
DDX41+ctrl,systema_pearson,-0.59106462604916976,,20
DDX47+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX47+ctrl,trishift_pearson_delta,0.25985446166637283,,20
DDX47+ctrl,systema_pearson,-0.3446939597909926,,20
DDX51+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX51+ctrl,trishift_pearson_delta,-0.38055240812174052,,20
DDX51+ctrl,systema_pearson,-0.48559594483282736,,20
DDX59+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DDX59+ctrl,trishift_pearson_delta,-0.47098253077099667,,20
DDX59+ctrl,systema_pearson,-0.069616903432965116,,20
DENR+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DENR+ctrl,trishift_pearson_delta,0.25095309701086815,,20
DENR+ctrl,systema_pearson,-0.43718877140352291,,20
DHX15+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DHX15+ctrl,trishift_pearson_delta,-0.17829805119246958,,20
DHX15+ctrl,systema_pearson,-0.49784737231256704,,20
DHX16+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DHX16+ctrl,trishift_pearson_delta,0.28868631624012381,,20
DHX16+ctrl,systema_pearson,-0.73063649256220375,,20
DICER1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DICER1+ctrl,trishift_pearson_delta,-0.091067272536221808,,20
DICER1+ctrl,systema_pearson,0.0010711280185657509,,20
DIS3+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DIS3+ctrl,trishift_pearson_delta,-0.13561737114054928,,20
DIS3+ctrl,systema_pearson,-0.38425553973114213,,20
DKC1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DKC1+ctrl,trishift_pearson_delta,0.16966672252614121,,20
DKC1+ctrl,systema_pearson,-0.22147134654540437,,20
DLD+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DLD+ctrl,trishift_pearson_delta,-0.2625956570266656,,20
DLD+ctrl,systema_pearson,-0.6956144797656999,,20
DTL+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DTL+ctrl,trishift_pearson_delta,0.57557198249186314,,20
DTL+ctrl,systema_pearson,-0.87844610776681475,,20
DUT+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DUT+ctrl,trishift_pearson_delta,0.17397115453165873,,19
DUT+ctrl,systema_pearson,-0.45891564160996401,,19
DYNC1I2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
DYNC1I2+ctrl,trishift_pearson_delta,0.17583520426749807,,20
DYNC1I2+ctrl,systema_pearson,-0.39020678919397739,,20
E4F1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
E4F1+ctrl,trishift_pearson_delta,-0.52805377786001884,,20
E4F1+ctrl,systema_pearson,-0.22361149016722642,,20
ECD+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
ECD+ctrl,trishift_pearson_delta,-0.31813751129097978,,20
ECD+ctrl,systema_pearson,-0.64271230235388943,,20
EEF2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EEF2+ctrl,trishift_pearson_delta,-0.025491302811648794,,19
EEF2+ctrl,systema_pearson,0.20509087473511411,,19
EIF2B3+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF2B3+ctrl,trishift_pearson_delta,-0.55406040305109205,,20
EIF2B3+ctrl,systema_pearson,-0.51380965817331203,,20
EIF2B5+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF2B5+ctrl,trishift_pearson_delta,-0.68764130832409665,,20
EIF2B5+ctrl,systema_pearson,-0.60603523331023834,,20
EIF3A+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF3A+ctrl,trishift_pearson_delta,-0.55688771202930099,,20
EIF3A+ctrl,systema_pearson,-0.88858418360704872,,20
EIF4G2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EIF4G2+ctrl,trishift_pearson_delta,-0.15678278181388472,,19
EIF4G2+ctrl,systema_pearson,-0.60343988071940546,,19
ESF1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
ESF1+ctrl,trishift_pearson_delta,0.39803229016549801,,20
ESF1+ctrl,systema_pearson,0.02408499360514476,,20
EXOSC2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EXOSC2+ctrl,trishift_pearson_delta,0.55402110166907903,,20
EXOSC2+ctrl,systema_pearson,-0.24464591030388247,,20
EXOSC4+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
EXOSC4+ctrl,trishift_pearson_delta,-0.63163467648187732,,20
EXOSC4+ctrl,systema_pearson,-0.45405834131602918,,20
FAM136A+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
FAM136A+ctrl,trishift_pearson_delta,0.40302565540761032,,20
FAM136A+ctrl,systema_pearson,-0.76244993317881027,,20
FARSA+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
FARSA+ctrl,trishift_pearson_delta,-0.097071275794135242,,20
FARSA+ctrl,systema_pearson,-0.69397238036578612,,20
FARSB+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
FARSB+ctrl,trishift_pearson_delta,-0.054082613040110403,,20
FARSB+ctrl,systema_pearson,-0.47485947435539649,,20
FBL+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
FBL+ctrl,trishift_pearson_delta,-0.2534095982807173,,19
FBL+ctrl,systema_pearson,-0.85349670361458596,,19
GAB2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GAB2+ctrl,trishift_pearson_delta,-0.53174323229263232,,20
GAB2+ctrl,systema_pearson,-0.45475240301071002,,20
GARS+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GARS+ctrl,trishift_pearson_delta,0.59343490867238657,,20
GARS+ctrl,systema_pearson,0.54138215735252326,,20
GBF1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GBF1+ctrl,trishift_pearson_delta,-0.39086556868265127,,20
GBF1+ctrl,systema_pearson,-0.27092473593141569,,20
GINS4+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GINS4+ctrl,trishift_pearson_delta,-0.33052165221892726,,20
GINS4+ctrl,systema_pearson,-0.7066619734916243,,20
GLE1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GLE1+ctrl,trishift_pearson_delta,0.36367668657860058,,20
GLE1+ctrl,systema_pearson,-0.48902758656921713,,20
GNL3+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GNL3+ctrl,trishift_pearson_delta,-0.69297955869844408,,19
GNL3+ctrl,systema_pearson,-0.70370519431191914,,19
GNL3L+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GNL3L+ctrl,trishift_pearson_delta,0.48406507491735074,,20
GNL3L+ctrl,systema_pearson,-0.46890523783553323,,20
GPN3+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GPN3+ctrl,trishift_pearson_delta,-0.4808561582730666,,20
GPN3+ctrl,systema_pearson,-0.43631980576973389,,20
GRSF1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GRSF1+ctrl,trishift_pearson_delta,0.32260438073880182,,20
GRSF1+ctrl,systema_pearson,0.39293327928933369,,20
GSPT1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GSPT1+ctrl,trishift_pearson_delta,-0.21824629272479229,,20
GSPT1+ctrl,systema_pearson,-0.73688217908208153,,20
GTPBP4+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
GTPBP4+ctrl,trishift_pearson_delta,0.31227505153779517,,20
GTPBP4+ctrl,systema_pearson,-0.70334177427475653,,20
HARS+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HARS+ctrl,trishift_pearson_delta,0.42206224465315306,,20
HARS+ctrl,systema_pearson,-0.83600611145769088,,20
HARS2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HARS2+ctrl,trishift_pearson_delta,-0.41364456948964584,,20
HARS2+ctrl,systema_pearson,-0.51256814913821469,,20
HAUS5+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HAUS5+ctrl,trishift_pearson_delta,-0.010676546168754289,,20
HAUS5+ctrl,systema_pearson,-0.328951211497156,,20
HBS1L+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HBS1L+ctrl,trishift_pearson_delta,-0.096895378790344003,,20
HBS1L+ctrl,systema_pearson,-0.75325618410048123,,20
HDAC7+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HDAC7+ctrl,trishift_pearson_delta,-0.50459228502188358,,20
HDAC7+ctrl,systema_pearson,-0.82141583057241263,,20
HIRA+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HIRA+ctrl,trishift_pearson_delta,0.6062752505986656,,20
HIRA+ctrl,systema_pearson,0.56126245146889264,,20
HMGCS1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HMGCS1+ctrl,trishift_pearson_delta,-0.21622191111949088,,20
HMGCS1+ctrl,systema_pearson,-0.45780185056323286,,20
HSCB+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HSCB+ctrl,trishift_pearson_delta,-0.79408266767430136,,20
HSCB+ctrl,systema_pearson,-0.50255654564633712,,20
HSPA5+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HSPA5+ctrl,trishift_pearson_delta,0.099342403228862355,,19
HSPA5+ctrl,systema_pearson,0.3285271608416897,,19
HSPA8+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HSPA8+ctrl,trishift_pearson_delta,-0.52920941095705265,,19
HSPA8+ctrl,systema_pearson,-0.31857949372227057,,19
HSPE1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
HSPE1+ctrl,trishift_pearson_delta,0.46554106315486588,,19
HSPE1+ctrl,systema_pearson,-0.35836680314165076,,19
IARS2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
IARS2+ctrl,trishift_pearson_delta,0.58505909163832981,,20
IARS2+ctrl,systema_pearson,-0.63712434263515638,,20
IGBP1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
IGBP1+ctrl,trishift_pearson_delta,-0.011394355273074887,,20
IGBP1+ctrl,systema_pearson,-0.77572426021594265,,20
IK+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
IK+ctrl,trishift_pearson_delta,-0.30738299835800137,,20
IK+ctrl,systema_pearson,-0.26251324045484109,,20
INO80+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
INO80+ctrl,trishift_pearson_delta,0.36607639103242934,,20
INO80+ctrl,systema_pearson,0.22409315825936427,,20
INO80B+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
INO80B+ctrl,trishift_pearson_delta,0.47007762876449999,,20
INO80B+ctrl,systema_pearson,-0.22168784813192094,,20
INTS1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
INTS1+ctrl,trishift_pearson_delta,-0.53657588689543601,,20
INTS1+ctrl,systema_pearson,0.28747131232424533,,20
IPO9+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
IPO9+ctrl,trishift_pearson_delta,-0.56427674669673289,,20
IPO9+ctrl,systema_pearson,-0.095661525948595186,,20
JAZF1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
JAZF1+ctrl,trishift_pearson_delta,0.31328842251929157,,20
JAZF1+ctrl,systema_pearson,0.062495460089447862,,20
KANSL2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
KANSL2+ctrl,trishift_pearson_delta,-0.62412376312323281,,20
KANSL2+ctrl,systema_pearson,-0.36724254394134331,,20
KIF20A+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
KIF20A+ctrl,trishift_pearson_delta,-0.6376542854703271,,20
KIF20A+ctrl,systema_pearson,-0.43560587662196126,,20
KIN+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
KIN+ctrl,trishift_pearson_delta,-0.23325968185684862,,20
KIN+ctrl,systema_pearson,-0.19495388257498,,20
KRI1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
KRI1+ctrl,trishift_pearson_delta,0.24342218339551216,,20
KRI1+ctrl,systema_pearson,-0.25076078055297435,,20
LAMTOR4+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
LAMTOR4+ctrl,trishift_pearson_delta,0.28689345395323973,,20
LAMTOR4+ctrl,systema_pearson,-0.44223921480280537,,20
LARS+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
LARS+ctrl,trishift_pearson_delta,-0.13543412500870455,,20
LARS+ctrl,systema_pearson,-0.72955515586579633,,20
LSM11+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
LSM11+ctrl,trishift_pearson_delta,0.12391477035125764,,20
LSM11+ctrl,systema_pearson,-0.15843021478519353,,20
LSM2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
LSM2+ctrl,trishift_pearson_delta,0.21226137848985108,,20
LSM2+ctrl,systema_pearson,-0.67628135574626613,,20
LSM3+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
LSM3+ctrl,trishift_pearson_delta,-0.63405320479226257,,19
LSM3+ctrl,systema_pearson,-0.57424318098770932,,19
LSM6+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
LSM6+ctrl,trishift_pearson_delta,-0.29509748836176297,,20
LSM6+ctrl,systema_pearson,-0.76177372946142718,,20
LTV1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
LTV1+ctrl,trishift_pearson_delta,0.32603057607445535,,20
LTV1+ctrl,systema_pearson,-0.7724672876103188,,20
LUC7L3+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
LUC7L3+ctrl,trishift_pearson_delta,-0.73294685572414686,,20
LUC7L3+ctrl,systema_pearson,-0.15763082274709045,,20
MARS+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MARS+ctrl,trishift_pearson_delta,-0.37904339957839012,,20
MARS+ctrl,systema_pearson,-0.45763837269863411,,20
